,Mean Rewards,Standard error
0,1.5131199359893799,[0.04842868]
1,1.8092401027679443,[0.02097008]
2,1.276419997215271,[0.04747511]
3,1.4867401123046875,[0.04478045]
4,1.6231999397277832,[0.03960541]
5,1.580899953842163,[0.06062889]
