,Mean Rewards,Standard error
0,1.0188400745391846,[0.10171081]
1,1.2943600416183472,[0.09666559]
2,0.9936400055885315,[0.10621629]
3,1.3375200033187866,[0.09746675]
4,1.1642400026321411,[0.10187598]
5,1.2589600086212158,[0.10797944]
6,1.129599928855896,[0.1065105]
7,1.2552000284194946,[0.10627995]
8,1.060439944267273,[0.11485644]
9,1.0891599655151367,[0.10786752]
